2.748939420168535278e-02
2.421581665415255616e-02
6.390243457406849514e-02
8.079836204631273000e-02
1.065108844336847965e-01
1.141086758357913178e-01
1.466712762186418439e-01
1.744192326903057366e-01
1.928861880998085643e-01
2.598694550737862818e-01
2.726243159274399641e-01
2.710884571150487532e-01
3.234428760154833826e-01
3.438440985039725728e-01
3.627522734117645253e-01
3.820376137222136204e-01
4.079231233398432077e-01
4.191058757028763293e-01
4.163429480518174852e-01
4.181764857610663633e-01
4.170233790581732713e-01
4.020907320839686716e-01
3.950121298150306437e-01
3.705107535357446968e-01
3.590184733230270542e-01
3.277542560664424287e-01
2.922564931358989648e-01
2.562809045701538446e-01
2.243306631961200226e-01
1.944716469086185950e-01
1.770440061732923009e-01
1.557170529435032702e-01
1.188494360496812757e-01
9.981767257017072625e-02
8.937547172511957350e-02
7.492083888031846051e-02
5.727554802128257544e-02
5.677044640977296081e-02
4.179579167316174737e-02
3.862665654325034975e-02
3.463956468683766776e-02
3.816224026494216548e-02
2.832513093318813138e-02
2.541706417253829231e-02
3.771108104200074362e-02
3.978075101582288775e-02
2.922041608932377313e-02
2.535753851947470175e-02
3.802545824646191147e-02
3.685422484263622261e-02
3.201106574172032232e-02
3.925166384104929879e-02
3.931805857437731949e-02
3.750453650070294936e-02
5.688536091816902285e-02
4.948977340186297424e-02
3.792667877244157437e-02
4.424089228427188769e-02
5.243677034209535265e-02
3.671116463356967341e-02
5.009040333481457746e-02
7.274952218665271808e-02
3.726194116120662425e-02
3.170758505563030238e-02
3.883692818135315444e-02
3.074866732394134286e-02
3.482294045171182434e-02
3.479802719461687344e-02
4.659745036230696080e-02
4.545138485073113577e-02
4.361647207438365537e-02
6.496654208754951143e-02
8.132897642023238782e-02
8.720401404202142437e-02
9.757736941208193515e-02
1.137355828733143392e-01
1.402180425793801144e-01
1.436739034434104667e-01
1.729072169876433307e-01
1.613800770833741516e-01
1.956366631374263088e-01
